CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
crescent-1, 07-tendermint-48, connection-48, channel-33, transfer, planq_7070-2, 07-tendermint-405, connection-365, channel-51, transfer
crescent-1, 07-tendermint-52, connection-51, channel-34, transfer, canto_7700-1, 07-tendermint-21, connection-14, channel-9, transfer
crescent-1, 07-tendermint-53, connection-52, channel-35, transfer, mars-1, 07-tendermint-14, connection-9, channel-5, transfer
crescent-1, 07-tendermint-56, connection-53, channel-36, transfer, umee-1, 07-tendermint-170, connection-110, channel-49, transfer
crescent-1, 07-tendermint-67, connection-61, channel-37, transfer, irishub-1, 07-tendermint-86, connection-70, channel-37, transfer
crescent-1, 07-tendermint-68, connection-63, channel-38, transfer, noble-1, 07-tendermint-1, connection-1, channel-0, transfer
crescent-1, 07-tendermint-74, connection-64, channel-39, transfer, cronosmainnet_25-1, 07-tendermint-28, connection-12, channel-6, transfer
crescent-1, 07-tendermint-6, connection-4, channel-4, transfer, axelar-dojo-1, 07-tendermint-31, connection-17, channel-7, transfer
crescent-1, 07-tendermint-77, connection-65, channel-40, transfer, crypto-org-chain-mainnet-1, 07-tendermint-1153, connection-277, channel-61, transfer
crescent-1, 07-tendermint-78, connection-66, channel-41, transfer, kaiyo-1, 07-tendermint-105, connection-74, channel-66, transfer
crescent-1, 07-tendermint-78, connection-68, channel-42, transfer, kaiyo-1, 07-tendermint-105, connection-75, channel-67, transfer
crescent-1, 07-tendermint-79, connection-70, channel-43, transfer, eightball-1, 07-tendermint-26, connection-37, channel-35, transfer
crescent-1, 07-tendermint-80, connection-71, channel-44, transfer, akashnet-2, 07-tendermint-132, connection-107, channel-70, transfer
crescent-1, 07-tendermint-81, connection-72, channel-45, transfer, arkh, 07-tendermint-57, connection-50, channel-30, transfer
crescent-1, 07-tendermint-82, connection-73, channel-46, transfer, mantle-1, 07-tendermint-63, connection-42, channel-29, transfer
crescent-1, 07-tendermint-83, connection-74, channel-47, transfer, bitcanna-1, 07-tendermint-47, connection-43, channel-27, transfer
crescent-1, 07-tendermint-84, connection-75, channel-48, transfer, bitsong-2b, 07-tendermint-59, connection-39, channel-20, transfer
crescent-1, 07-tendermint-85, connection-76, channel-49, transfer, bostrom, 07-tendermint-51, connection-27, channel-24, transfer
crescent-1, 07-tendermint-8, connection-5, channel-5, transfer, mantle-1, 07-tendermint-25, connection-6, channel-3, transfer
crescent-1, 07-tendermint-88, connection-77, channel-50, transfer, cheqd-mainnet-1, 07-tendermint-70, connection-52, channel-28, transfer
crescent-1, 07-tendermint-90, connection-79, channel-51, transfer, desmos-mainnet, 07-tendermint-32, connection-25, channel-17, transfer
crescent-1, 07-tendermint-92, connection-81, channel-52, transfer, jackal-1, 07-tendermint-18, connection-14, channel-13, transfer
crescent-1, 07-tendermint-93, connection-82, channel-53, transfer, kava_2222-10, 07-tendermint-83, connection-128, channel-96, transfer
crescent-1, 07-tendermint-96, connection-85, channel-54, transfer, migaloo-1, 07-tendermint-61, connection-50, channel-33, transfer
crescent-1, 07-tendermint-98, connection-86, channel-55, transfer, quicksilver-2, 07-tendermint-39, connection-27, channel-69, transfer
crescent-1, 07-tendermint-99, connection-87, channel-56, transfer, secret-4, 07-tendermint-144, connection-104, channel-70, transfer
crescent-1, 07-tendermint-101, connection-89, channel-57, transfer, sommelier-3, 07-tendermint-25, connection-25, channel-16, transfer
crescent-1, 07-tendermint-102, connection-90, channel-58, transfer, stargaze-1, 07-tendermint-250, connection-183, channel-157, transfer
crescent-1, 07-tendermint-103, connection-91, channel-59, transfer, iov-mainnet-ibc, 07-tendermint-70, connection-54, channel-35, transfer
crescent-1, 07-tendermint-11, connection-9, channel-6, transfer, umee-1, 07-tendermint-55, connection-31, channel-22, transfer
crescent-1, 07-tendermint-104, connection-92, channel-60, transfer, teritori-1, 07-tendermint-53, connection-30, channel-25, transfer
crescent-1, 07-tendermint-108, connection-94, channel-61, transfer, odin-mainnet-freya, 07-tendermint-78, connection-61, channel-46, transfer
crescent-1, 07-tendermint-109, connection-95, channel-62, transfer, regen-1, 07-tendermint-145, connection-124, channel-127, transfer
crescent-1, 07-tendermint-111, connection-97, channel-63, transfer, jackal-1, 07-tendermint-56, connection-46, channel-38, transfer
crescent-1, 07-tendermint-12, connection-10, channel-7, transfer, evmos_9001-2, 07-tendermint-38, connection-15, channel-11, transfer
crescent-1, 07-tendermint-14, connection-11, channel-8, transfer, phoenix-1, 07-tendermint-8, connection-11, channel-7, transfer
crescent-1, 07-tendermint-17, connection-12, channel-9, transfer, osmosis-1, 07-tendermint-2083, connection-1624, channel-297, transfer
