CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
sifchain-1, 07-tendermint-171, connection-98, channel-65, transfer, secret-4, 07-tendermint-37, connection-19, channel-15, transfer
sifchain-1, 07-tendermint-172, connection-99, channel-67, transfer, columbus-5, 07-tendermint-111, connection-74, channel-53, transfer
sifchain-1, 07-tendermint-173, connection-100, channel-68, transfer, columbus-5, 07-tendermint-112, connection-75, channel-54, transfer
sifchain-1, 07-tendermint-174, connection-101, channel-69, transfer, columbus-5, 07-tendermint-113, connection-76, channel-55, transfer
sifchain-1, 07-tendermint-18, connection-8, channel-7, transfer, core-1, 07-tendermint-38, connection-32, channel-26, transfer
sifchain-1, 07-tendermint-180, connection-103, channel-70, transfer, astra_11112-1, 07-tendermint-4, connection-2, channel-1, transfer
sifchain-1, 07-tendermint-181, connection-104, channel-71, transfer, stargaze-1, 07-tendermint-172, connection-103, channel-45, transfer
sifchain-1, 07-tendermint-182, connection-105, channel-72, transfer, comdex-1, 07-tendermint-51, connection-33, channel-30, transfer
sifchain-1, 07-tendermint-183, connection-107, channel-73, transfer, meme-1, 07-tendermint-11, connection-11, channel-5, transfer
sifchain-1, 07-tendermint-187, connection-108, channel-74, transfer, exchain-66, 07-tendermint-84, connection-29, channel-24, transfer
sifchain-1, 07-tendermint-195, connection-109, channel-75, transfer, medasdigital-1, 07-tendermint-8, connection-3, channel-3, transfer
sifchain-1, 07-tendermint-198, connection-110, channel-76, transfer, medasdigital-1, 07-tendermint-0, connection-0, channel-0, transfer
sifchain-1, 07-tendermint-199, connection-111, channel-77, transfer, medasdigital-1, 07-tendermint-3, connection-3, channel-3, transfer
sifchain-1, 07-tendermint-206, connection-112, channel-78, transfer, tgrade-mainnet-1, 07-tendermint-9, connection-12, channel-11, transfer
sifchain-1, 07-tendermint-207, connection-113, channel-79, transfer, tgrade-mainnet-1, 07-tendermint-10, connection-13, channel-12, transfer
sifchain-1, 07-tendermint-19, connection-9, channel-8, transfer, irishub-1, 07-tendermint-42, connection-30, channel-19, transfer
sifchain-1, 07-tendermint-208, connection-114, channel-80, transfer, tgrade-mainnet-1, 07-tendermint-11, connection-14, channel-13, transfer
sifchain-1, 07-tendermint-209, connection-117, channel-81, transfer, sentinelhub-2, 07-tendermint-119, connection-90, channel-61, transfer
sifchain-1, 07-tendermint-209, connection-118, channel-82, transfer, sentinelhub-2, 07-tendermint-119, connection-91, channel-62, transfer
sifchain-1, 07-tendermint-209, connection-119, channel-83, transfer, sentinelhub-2, 07-tendermint-119, connection-93, channel-63, transfer
sifchain-1, 07-tendermint-209, connection-120, channel-84, transfer, sentinelhub-2, 07-tendermint-119, connection-94, channel-64, transfer
sifchain-1, 07-tendermint-209, connection-122, channel-85, transfer, sentinelhub-2, 07-tendermint-119, connection-97, channel-65, transfer
sifchain-1, 07-tendermint-209, connection-123, channel-86, transfer, sentinelhub-2, 07-tendermint-119, connection-100, channel-67, transfer
sifchain-1, 07-tendermint-209, connection-124, channel-87, transfer, sentinelhub-2, 07-tendermint-119, connection-101, channel-68, transfer
sifchain-1, 07-tendermint-210, connection-125, channel-88, transfer, sentinelhub-2, 07-tendermint-126, connection-104, channel-69, transfer
sifchain-1, 07-tendermint-211, connection-126, channel-89, transfer, medasdigital-1, 07-tendermint-5, connection-5, channel-5, transfer
sifchain-1, 07-tendermint-20, connection-10, channel-9, transfer, crypto-org-chain-mainnet-1, 07-tendermint-1103, connection-239, channel-33, transfer
