CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
axelar-dojo-1, 07-tendermint-130, connection-117, channel-85, transfer, crypto-org-chain-mainnet-1, 07-tendermint-1160, connection-289, channel-68, transfer
axelar-dojo-1, 07-tendermint-131, connection-118, channel-86, transfer, desmos-mainnet, 07-tendermint-31, connection-24, channel-16, transfer
axelar-dojo-1, 07-tendermint-132, connection-119, channel-87, transfer, gravity-bridge-3, 07-tendermint-377, connection-363, channel-126, transfer
axelar-dojo-1, 07-tendermint-133, connection-120, channel-88, transfer, irishub-1, 07-tendermint-101, connection-79, channel-46, transfer
axelar-dojo-1, 07-tendermint-136, connection-122, channel-89, transfer, kava_2222-10, 07-tendermint-78, connection-123, channel-94, transfer
axelar-dojo-1, 07-tendermint-36, connection-19, channel-9, transfer, comdex-1, 07-tendermint-47, connection-31, channel-28, transfer
axelar-dojo-1, 07-tendermint-137, connection-123, channel-90, transfer, likecoin-mainnet-2, 07-tendermint-41, connection-27, channel-18, transfer
axelar-dojo-1, 07-tendermint-138, connection-124, channel-91, transfer, mars-1, 07-tendermint-20, connection-15, channel-11, transfer
axelar-dojo-1, 07-tendermint-139, connection-125, channel-92, transfer, migaloo-1, 07-tendermint-56, connection-44, channel-28, transfer
axelar-dojo-1, 07-tendermint-140, connection-126, channel-93, transfer, odin-mainnet-freya, 07-tendermint-58, connection-46, channel-32, transfer
axelar-dojo-1, 07-tendermint-142, connection-127, channel-94, transfer, quicksilver-2, 07-tendermint-33, connection-21, channel-64, transfer
axelar-dojo-1, 07-tendermint-143, connection-128, channel-95, transfer, regen-1, 07-tendermint-128, connection-111, channel-114, transfer
axelar-dojo-1, 07-tendermint-144, connection-129, channel-96, transfer, sentinelhub-2, 07-tendermint-139, connection-115, channel-78, transfer
axelar-dojo-1, 07-tendermint-145, connection-130, channel-97, transfer, iov-mainnet-ibc, 07-tendermint-64, connection-50, channel-32, transfer
axelar-dojo-1, 07-tendermint-146, connection-131, channel-98, transfer, teritori-1, 07-tendermint-47, connection-24, channel-19, transfer
axelar-dojo-1, 07-tendermint-147, connection-132, channel-99, transfer, vidulum-1, 07-tendermint-15, connection-23, channel-20, transfer
