CHAIN_ID, CLIENT, CONNECTION, CHANNEL, PORT, COUNTERPARTY_CHAIN, COUNTERPARTY_CLIENT, COUNTERPARTY_CONNECTION, COUNTERPARTY_CHANNEL, COUNTERPARTY_PORT
Oraichain, 07-tendermint-90, connection-55, channel-50, icahost, Oraichain-testnet, 07-tendermint-103, connection-105, channel-95, icacontroller-orai1kwu560q8cswhwysm96us4la460x7gxkqsyda8v
Oraichain, 07-tendermint-1, connection-0, channel-0, transfer, osmosis-1, 07-tendermint-1830, connection-1432, channel-200, transfer
Oraichain, 07-tendermint-3, connection-2, channel-1, transfer, Oraichain-testnet, 07-tendermint-21, connection-24, channel-2, transfer
Oraichain, 07-tendermint-42, connection-16, channel-10, transfer, columbus-5, 07-tendermint-68, connection-56, channel-39, transfer
Oraichain, 07-tendermint-45, connection-18, channel-11, transfer, columbus-5, 07-tendermint-70, connection-57, channel-40, transfer
Oraichain, 07-tendermint-46, connection-19, channel-12, transfer, osmosis-1, 07-tendermint-1877, connection-1462, channel-214, transfer
Oraichain, 07-tendermint-103, connection-79, channel-125, transfer, Oraichain-testnet, 07-tendermint-120, connection-119, channel-131, transfer
Oraichain, 07-tendermint-49, connection-21, channel-13, transfer, osmosis-1, 07-tendermint-1882, connection-1464, channel-216, transfer
Oraichain, 07-tendermint-104, connection-80, channel-131, transfer, phoenix-1, 07-tendermint-323, connection-239, channel-210, transfer
Oraichain, 07-tendermint-104, connection-81, channel-137, transfer, phoenix-1, 07-tendermint-337, connection-260, channel-231, transfer
Oraichain, 07-tendermint-50, connection-23, channel-14, transfer, columbus-5, 07-tendermint-74, connection-62, channel-43, transfer
Oraichain, 07-tendermint-47, connection-22, channel-15, transfer, cosmoshub-4, 07-tendermint-651, connection-497, channel-301, transfer
Oraichain, 07-tendermint-51, connection-24, channel-16, transfer, oraibridge-subnet, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-54, connection-25, channel-17, transfer, oraibridge-subnet, 07-tendermint-3, connection-3, channel-1, transfer
Oraichain, 07-tendermint-55, connection-26, channel-18, transfer, Oraichain-devnet, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-56, connection-27, channel-19, transfer, oraibridge-subnet-2, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-4, connection-3, channel-2, transfer, osmosis-1, 07-tendermint-1838, connection-1438, channel-201, transfer
Oraichain, 07-tendermint-57, connection-28, channel-20, transfer, oraibridge-subnet-2, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-58, connection-29, channel-21, transfer, kawaii_6886-1, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-59, connection-30, channel-22, transfer, oraibridge-subnet-kovan, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-60, connection-31, channel-23, transfer, oraibridge-subnet-kovan, 07-tendermint-1, connection-1, channel-1, transfer
Oraichain, 07-tendermint-61, connection-32, channel-24, transfer, oraibridge-subnet-kovan, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-62, connection-33, channel-25, transfer, oraibridge-subnet-kovan, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-66, connection-34, channel-26, transfer, Oraichain-devnet, 07-tendermint-0, connection-0, channel-0, transfer
Oraichain, 07-tendermint-69, connection-35, channel-27, transfer, osmosis-1, 07-tendermint-2329, connection-1826, channel-496, transfer
Oraichain, 07-tendermint-70, connection-37, channel-28, transfer, localstride, 07-tendermint-8, connection-9, channel-4, transfer
Oraichain, 07-tendermint-8, connection-4, channel-3, transfer, cosmoshub-4, 07-tendermint-618, connection-479, channel-291, transfer
Oraichain, 07-tendermint-72, connection-40, channel-31, transfer, stride-1, 07-tendermint-43, connection-29, channel-50, transfer
Oraichain, 07-tendermint-73, connection-41, channel-32, transfer, osmosis-1, 07-tendermint-2394, connection-1884, channel-521, transfer
Oraichain, 07-tendermint-74, connection-42, channel-33, transfer, acre_9052-1, 07-tendermint-12, connection-13, channel-10, transfer
Oraichain, 07-tendermint-76, connection-44, channel-35, transfer, Oraichain-testnet, 07-tendermint-75, connection-83, channel-45, transfer
Oraichain, 07-tendermint-77, connection-45, channel-36, transfer, Oraichain-testnet, 07-tendermint-76, connection-84, channel-46, wasm.orai1u2zesjqux2z767ssnwekchftwk68ntfnc3an388gzyxc2sc5qjlq8rrce7
Oraichain, 07-tendermint-78, connection-46, channel-37, transfer, Oraichain-testnet, 07-tendermint-77, connection-85, channel-47, wasm.orai1u2zesjqux2z767ssnwekchftwk68ntfnc3an388gzyxc2sc5qjlq8rrce7
Oraichain, 07-tendermint-79, connection-47, channel-38, transfer, Oraichain-testnet, 07-tendermint-78, connection-86, channel-48, wasm.orai1u2zesjqux2z767ssnwekchftwk68ntfnc3an388gzyxc2sc5qjlq8rrce7
Oraichain, 07-tendermint-24, connection-7, channel-4, transfer, osmosis-1, 07-tendermint-1843, connection-1443, channel-205, transfer
Oraichain, 07-tendermint-86, connection-51, channel-42, transfer, uni-6, 07-tendermint-126, connection-135, channel-130, transfer
Oraichain, 07-tendermint-87, connection-52, channel-43, transfer, migaloo-1, 07-tendermint-33, connection-27, channel-15, transfer
Oraichain, 07-tendermint-89, connection-54, channel-44, transfer, Oraichain-testnet, 07-tendermint-102, connection-104, channel-81, transfer
Oraichain, 07-tendermint-90, connection-55, channel-45, transfer, Oraichain-testnet, 07-tendermint-103, connection-105, channel-82, transfer
Oraichain, 07-tendermint-26, connection-9, channel-5, transfer, osmosis-1, 07-tendermint-1846, connection-1446, channel-207, transfer
Oraichain, 07-tendermint-29, connection-11, channel-6, transfer, Oraichain-testnet, 07-tendermint-24, connection-27, channel-4, transfer
Oraichain, 07-tendermint-98, connection-64, channel-65, transfer, Oraichain-testnet, 07-tendermint-112, connection-115, channel-106, transfer
Oraichain, 07-tendermint-30, connection-12, channel-7, transfer, Oraichain-testnet, 07-tendermint-25, connection-29, channel-6, transfer
Oraichain, 07-tendermint-31, connection-13, channel-8, transfer, columbus-5, 07-tendermint-66, connection-54, channel-37, transfer
Oraichain, 07-tendermint-100, connection-76, channel-88, transfer, Oraichain-testnet, 07-tendermint-114, connection-116, channel-124, transfer
Oraichain, 07-tendermint-101, connection-77, channel-89, transfer, Oraichain-testnet, 07-tendermint-115, connection-117, channel-125, transfer
Oraichain, 07-tendermint-35, connection-15, channel-9, transfer, cosmoshub-4, 07-tendermint-627, connection-484, channel-295, transfer
Oraichain, 07-tendermint-102, connection-78, channel-95, transfer, Oraichain-testnet, 07-tendermint-116, connection-118, channel-128, transfer
Oraichain, 07-tendermint-57, connection-38, channel-29, wasm.orai195269awwnt5m6c843q6w7hp8rt0k7syfu9de4h0wz384slshuzps8y7ccm, oraibridge-subnet-2, 07-tendermint-0, connection-1, channel-1, transfer
Oraichain, 07-tendermint-57, connection-38, channel-30, wasm.orai195269awwnt5m6c843q6w7hp8rt0k7syfu9de4h0wz384slshuzps8y7ccm, oraibridge-subnet-2, 07-tendermint-0, connection-1, channel-2, transfer
Oraichain, 07-tendermint-47, connection-22, channel-124, wasm.orai1jtt8c2lz8emh8s708y0aeduh32xef2rxyg8y78lyvxn806cu7q0sjtxsnv, cosmoshub-4, 07-tendermint-651, connection-497, channel-642, transfer
Oraichain, 07-tendermint-97, connection-63, channel-64, wasm.orai1jtt8c2lz8emh8s708y0aeduh32xef2rxyg8y78lyvxn806cu7q0sjtxsnv, oraibridge-subnet-2, 07-tendermint-4, connection-5, channel-5, transfer
Oraichain, 07-tendermint-97, connection-63, channel-63, wasm.orai1v8rnk0fd249j6m274868llkzg8a64tpa294vlq0lqlw8g4zt676q5yz6dj, oraibridge-subnet-2, 07-tendermint-4, connection-5, channel-4, transfer
